season,player,team,position,gp,avgtoi,hits,takeaways,blocked,minors,shots_against,goals_against,shots_for,goals_for,magpie_score
2021,Mikko Rantanen,COL,F,75,20.9678,58,48,43,27,729,70,1152,159,11.307785
2021,Zack MacEwen,PHI,F,75,9.6633,159,22,32,32,396,35,318,20,19.725939
2021,Dylan Larkin,DET,F,71,19.6573,76,38,28,18,734,99,847,99,9.200475
2021,Andrew Poturalski,CAR,F,2,10.1417,0,0,1,0,15,1,12,2,4.033808
2021,Alex Vlasic,CHI,D,15,14.3089,15,5,16,1,123,13,88,9,15.931984
2021,Joey Anderson,TOR,F,5,8.7733,3,2,0,0,16,1,26,1,17.707212
2021,Samuel Girard,COL,D,67,21.6415,65,21,90,10,760,68,787,77,15.559023
2021,Sampo Ranta,COL,F,10,10.8933,9,4,6,1,60,5,52,1,16.510317
2021,Daniil Miromanov,VGK,D,11,9.7833,5,1,6,1,57,5,57,5,10.146932
2021,Anton Lundell,FLA,F,65,15.7372,26,59,56,9,566,62,550,76,13.181785
2021,Drake Batherson,OTT,F,46,18.9286,89,21,15,11,420,35,516,64,18.331505
2021,Brayden Schenn,STL,F,62,17.7809,119,42,17,12,583,48,591,93,19.183522
2021,Kyle Turris,EDM,F,23,8.6217,13,9,6,2,106,9,88,6,12.020003
2021,William Lockwood,VAN,F,13,11.3397,49,1,9,3,77,7,53,3,35.139385
2021,Filip Forsberg,NSH,F,69,18.0978,112,53,48,11,554,62,779,116,20.557581
2021,Gustav Forsling,FLA,D,71,21.2181,45,51,86,9,819,76,872,94,14.725018
2021,Thomas Bordeleau,SJS,F,8,15.5896,3,9,4,0,55,8,65,10,13.879254
2021,Carl Grundstrom,LAK,F,54,10.8898,134,13,19,13,266,16,289,20,31.070727
2021,Shane Pinto,OTT,F,5,12.9533,0,2,1,1,41,3,35,4,4.186898
2021,David Perron,STL,F,67,16.9863,80,37,11,19,468,36,662,79,15.505456
2021,Oliver Wahlstrom,NYI,F,73,12.0589,101,19,19,24,463,38,509,44,13.84533
2021,Kole Lind,SEA,F,23,11.8312,18,7,10,6,128,12,123,11,12.144812
2021,Patric Hornqvist,FLA,F,65,12.6905,112,24,23,8,375,40,575,48,20.502998
2021,Emil Bemstrom,CBJ,F,41,10.5207,36,11,6,2,206,17,223,17,13.73755
2021,Slater Koekkoek,EDM,D,19,11.1737,21,1,18,8,114,12,98,13,13.243918
2021,Dakota Mermis,MIN,D,2,13.9,3,0,1,0,17,1,18,3,17.993528
2021,Dominik Simon,ANA,F,72,10.2859,72,22,38,11,327,27,423,28,18.913571
2021,Jack Eichel,VGK,F,34,19.3917,45,25,35,5,312,26,421,42,22.298019
2021,Darnell Nurse,EDM,D,71,25.0486,196,33,132,27,1020,97,1028,102,21.915865
2021,Brendan Gaunce,CBJ,F,30,8.0961,42,8,9,6,122,9,128,11,19.621561
2021,Blake Coleman,CGY,F,81,14.8206,163,34,44,27,544,44,668,52,22.375784
2021,Sidney Crosby,PIT,F,69,19.9744,50,34,37,17,696,58,980,117,11.015561
2021,Neal Pionk,WPG,D,77,21.1396,185,27,91,23,901,78,862,90,21.097133
2021,Tyson Barrie,EDM,D,73,18.9626,27,14,73,9,700,58,826,97,10.97052
2021,Drew Doughty,LAK,D,39,25.7359,60,9,53,16,434,58,609,59,13.426718
2021,Brock Boeser,VAN,F,71,18.5725,35,33,26,10,598,51,821,83,10.086045
2021,Peyton Krebs,BUF,F,57,14.5848,25,15,8,11,429,49,438,38,5.368275
2021,Ryan Dzingel,SJS,F,32,13.712,20,13,9,8,258,21,171,13,8.783732
2021,Andrej Sekera,DAL,D,32,13.7146,15,3,25,8,236,19,178,12,9.726755
2021,Calle Rosen,STL,D,18,14.3278,6,3,16,2,131,16,134,13,9.210451
2021,Wayne Simmonds,TOR,F,72,9.3303,148,15,11,19,352,30,325,25,20.063084
2021,Ty Smith,NJD,D,66,17.5045,45,13,73,11,577,71,602,50,11.394984
2021,Jake Muzzin,TOR,D,47,20.727,105,12,60,8,551,62,479,41,18.326065
2021,CJ Suess,WPG,F,3,5.7111,2,1,5,1,12,0,5,0,25.796738
2021,Max Domi,CAR,F,72,13.0354,24,36,9,26,517,41,518,57,6.469083
2021,Luke Kunin,NSH,F,82,13.8297,223,20,51,29,653,58,505,43,21.904776
2021,Colin Miller,BUF,D,38,18.982,50,6,42,9,376,37,328,40,14.891756
2021,Dillon Heatherington,OTT,D,9,12.3333,18,0,2,2,73,4,42,3,16.780045
2021,Aleksi Heponiemi,FLA,F,6,14.0278,0,3,1,1,46,6,53,1,3.89135
2021,Kasper Bjorkqvist,PIT,F,6,8.3694,9,0,2,1,23,3,27,1,16.300905
2021,Nick Schmaltz,ARI,F,63,18.2474,15,52,28,7,612,66,566,79,8.916913
2021,Jacob Peterson,DAL,F,65,11.0631,22,13,23,6,372,24,356,25,9.115861
2021,Ryan Reaves,NYR,F,69,10.6493,279,11,16,17,388,31,245,18,36.241151
2021,Nikolaj Ehlers,WPG,F,62,18.0688,32,41,27,10,546,46,741,79,11.598532
2021,Matt Irwin,WSH,D,17,12.6422,36,2,21,3,97,14,123,12,23.91303
2021,Stefan Noesen,CAR,F,2,14.325,5,0,0,0,12,0,21,2,59.6875
2021,Erik Johnson,COL,D,69,17.379,148,33,126,11,740,67,599,60,25.460241
2021,Tucker Poolman,VAN,D,40,17.0012,33,7,73,2,362,33,313,22,20.073704
2021,Parker Kelly,OTT,F,41,10.5756,131,11,30,11,242,23,156,15,30.237589
2021,Mark Jankowski,BUF,F,19,13.6447,5,4,8,2,172,13,103,7,6.158172
2021,Scott Laughton,PHI,F,67,16.4214,151,31,47,16,647,66,552,44,18.863289
2021,Justin Braun,NYR,D,69,19.5466,87,16,121,18,744,69,560,46,17.910994
2021,Alex Belzile,MTL,F,11,10.3924,17,3,5,2,56,4,57,3,21.951891
2021,Teddy Blueger,PIT,F,65,15.0179,87,37,32,5,513,36,440,41,20.755963
2021,Noah Juulsen,VAN,D,8,14.675,20,1,11,0,65,7,37,3,27.998211
2021,Alec Martinez,VGK,D,26,19.5404,26,8,68,2,278,23,281,24,26.002534
2021,J.T. Compher,COL,F,70,16.3224,31,26,55,11,650,57,588,59,10.387431
2021,Joel Hanley,DAL,D,44,11.9405,60,5,43,2,250,28,214,14,21.202623
2021,Alec Regula,CHI,D,15,17.8789,21,8,21,6,147,13,122,12,18.367505
2021,Ryan Johansen,NSH,F,79,16.5654,72,39,35,25,617,68,778,112,11.209531
2021,Sam Carrick,ANA,F,64,11.4672,122,14,21,26,422,40,328,22,15.272276
2021,Ondrej Palat,TBL,F,77,16.4913,123,30,42,10,593,57,705,86,18.939714
2021,Colton Parayko,STL,D,80,23.556,72,51,169,10,1060,103,821,108,18.481121
2021,Mattias Norlinder,MTL,D,6,12.2917,4,0,3,1,54,1,33,3,10.949099
2021,Filip Zadina,DET,F,74,14.1764,57,24,34,5,556,60,584,46,11.034324
2021,John Klingberg,DAL,D,74,22.209,57,16,77,17,849,95,934,100,9.984841
2021,Nick Bonino,SJS,F,80,16.6998,34,50,102,9,665,73,572,53,15.268322
2021,Mike Matheson,PIT,D,74,18.7991,97,43,81,14,722,59,807,75,19.837335
2021,Travis Dermott,VAN,D,60,15.3358,55,7,46,7,451,33,468,41,15.56011
2021,Dominik Kubalik,CHI,F,78,14.5209,93,18,28,7,578,50,555,48,14.358824
2021,TJ Brodie,TOR,D,82,21.3114,53,30,106,17,914,84,894,88,13.135227
2021,Lucas Johansen,WSH,D,1,12.3,0,0,0,0,1,0,7,1,0.0
2021,MacKenzie Entwistle,CHI,F,55,10.247,129,9,22,5,316,36,186,16,22.272216
2021,Jesse Ylonen,MTL,F,14,11.5655,5,2,4,1,85,8,86,10,6.728051
2021,Yegor Chinakhov,CBJ,F,62,12.503,50,19,16,8,434,51,370,29,9.070364
2021,Michael McLeod,NJD,F,77,13.326,145,46,34,20,545,63,399,34,18.160162
2021,Joe Snively,WSH,F,12,11.5569,2,7,3,1,71,6,65,10,9.129994
2021,Gerry Mayhew,ANA,F,40,13.1754,58,9,26,9,237,23,251,21,18.604448
2021,Mathew Barzal,NYI,F,73,18.0196,36,43,17,9,668,64,792,75,8.721669
2021,Brian Dumoulin,PIT,D,76,21.818,88,34,139,12,992,74,845,82,19.852878
2021,Justin Danforth,CBJ,F,45,12.5711,85,15,22,5,300,29,270,24,21.083834
2021,Klim Kostin,STL,F,40,9.015,90,9,9,10,190,16,177,13,22.941634
2021,Brad Malone,EDM,F,8,8.2792,22,0,1,1,42,6,26,2,19.050815
2021,Cole Perfetti,WPG,F,18,14.1481,17,7,2,0,117,6,139,8,18.22051
2021,Liam O'Brien,ARI,F,39,9.4774,139,6,10,23,204,7,127,7,30.082482
2021,Cody Glass,NSH,F,8,11.4083,13,1,4,0,42,1,61,2,38.449056
2021,Anton Blidh,BOS,F,32,10.7255,82,6,17,7,167,16,112,10,27.222991
2021,Ryan Lomberg,FLA,F,55,11.4064,117,18,7,20,331,32,356,27,17.526777
2021,Ryan Ellis,PHI,D,4,22.8042,1,2,6,0,43,2,42,6,23.162325
